,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,y_hat,pred_default
338,12,37,11100,11723,0,72,0.06828358208955224,0,1,0,0,0.8087408758903092
339,0,21,8684,9259,0,48,0.08196721311475409,0,0,0,0,0.6180195777239726
340,32,52,9979,8290,0,60,0.072,1,1,1,0,0.7206190703647011
341,38,55,15900,5900,1,48,0.01594533029612756,0,1,1,0,0.8277033560673819
342,7,34,13640,11640,0,72,0.08723747980613894,0,1,1,0,0.8559581694507334
343,24,40,16100,15973,0,60,0.1210526315789474,0,0,0,0,0.7371937853988766
344,10,51,27990,18990,0,36,0.177,0,0,0,0,0.7410036757802552
345,0,32,14460,10762,0,60,0.08833333333333333,0,0,0,0,0.6846574273695084
346,13,53,12500,12470,0,60,0.1357575757575758,0,1,0,0,0.776338242940395
347,2,23,8875,4649,0,36,0.08,0,0,0,0,0.7617688059847803
348,24,52,5990,3490,0,36,0.04681818181818182,0,1,1,0,0.8656658917978881
349,1,29,16800,14000,0,96,0.088,0,1,1,0,0.7547362624561247
350,19,41,19921,21775,0,72,0.1563786008230453,0,1,1,0,0.831489931585882
351,14,31,8950,10206,0,60,0.07513513513513513,0,0,0,0,0.7494766834979731
352,8,39,5039,5354,0,24,0.09583333333333334,0,0,0,0,0.8146372264181401
353,0,50,5850,6356,0,60,0.09,0,0,0,0,0.6353802109143181
354,1,27,3690,2009,0,24,0.07565217391304348,0,0,0,0,0.7317800279793757
355,24,60,13040,16481,0,96,0.07142857142857142,0,1,1,0,0.8324054820875184
356,11,61,14500,6490,1,36,0.183495145631068,0,1,1,0,0.8329456750758127
357,6,27,12490,5925,1,48,0.07714285714285714,0,0,0,0,0.7894397231241893
358,18,48,6017,6017,0,48,0.1029850746268657,0,0,1,0,0.8348220474562014
359,7,60,12058,3698,1,24,0.1467889908256881,0,1,1,0,0.8377275753123625
360,25,45,10206,11067,0,60,0.07797805642633229,0,1,1,0,0.8468506420064617
361,8,57,15500,5860,1,60,0.04530201342281879,0,1,0,0,0.7790352273224074
362,0,51,6950,8062,0,72,0.05837320574162679,0,1,1,0,0.7432254586890767
363,9,29,7250,6250,0,36,0.1045714285714286,0,0,0,0,0.806101230863046
364,36,56,22749,19749,0,72,0.09090909090909091,0,0,1,0,0.7931483816954256
365,9,54,13609,13609,0,72,0.04966666666666666,0,1,0,0,0.8149845641583326
366,15,49,16771,14771,0,48,0.105531914893617,0,0,1,0,0.8085978587709384
367,5,45,5249,5249,0,24,0.1621428571428571,0,0,0,0,0.7600224596053046
368,9,36,16595,10595,0,60,0.03904630269523152,0,0,0,0,0.7859598040252124
369,4,22,11990,8990,0,60,0.15,0,0,0,0,0.696708783194874
370,0,50,7990,7990,0,36,0.1448484848484848,0,0,0,0,0.6997132652489613
371,2,22,26480,29039,0,60,0.25,0,0,0,1,0.36609227098425434
372,22,51,6240,3483,0,36,0.03586206896551724,0,1,1,0,0.8676593921711729
373,23,55,5205,5590,0,36,0.1620825147347741,0,1,0,0,0.828885475146993
374,11,32,20200,15338,1,48,0.07727272727272727,0,0,0,0,0.7482515216505491
375,17,50,4503,3203,0,36,0.03098773402194965,0,1,1,0,0.8670461604027542
376,1,59,14900,15818,0,72,0.1628205128205128,0,1,1,0,0.7693656248790417
377,3,49,6000,4848,0,36,0.08347338935574229,0,0,1,0,0.8305204089349344
378,0,56,5648,5648,0,36,0.1536363636363636,0,0,0,0,0.6881938242257708
379,2,40,11490,10523,0,60,0.1376,0,0,0,0,0.5980926007062426
380,0,19,9999,10882,0,60,0.09259259259259259,0,0,0,0,0.5369640495875104
381,2,62,28930,26930,0,60,0.2153846153846154,0,0,1,0,0.6081787264878088
382,19,42,16890,17652,0,96,0.1103092783505155,0,1,0,0,0.7913877587740062
383,2,40,4700,5350,0,60,0.04774193548387097,0,0,0,0,0.6702469170595176
384,28,62,7250,6000,0,48,0.06272727272727273,0,1,1,0,0.8487439841979424
385,3,33,3618,3902,0,48,0.05028571428571429,0,0,0,0,0.7473254935541938
386,3,22,17500,16796,0,60,0.08454545454545455,0,0,0,0,0.7044052040848348
387,5,54,5900,6329,0,36,0.09321175278622088,0,0,0,0,0.7709430634623043
388,29,56,10200,6000,0,48,0.04451612903225807,0,1,1,0,0.8637502540965204
389,5,29,12990,12026,0,60,0.0975,0,0,0,0,0.7047737952561492
390,3,42,9990,5575,1,96,0.04689655172413793,0,0,1,0,0.7550204630072962
391,14,33,2501,2588,0,12,0.08538011695906433,0,0,1,0,0.8386978054438213
392,14,43,6990,2647,1,24,0.07676902536715621,0,0,0,0,0.7980053908390127
393,8,69,8021,8021,0,36,0.0948,0,1,1,0,0.868027620289568
394,13,37,17950,9000,0,36,0.144122383252818,0,1,0,0,0.8422625121529759
395,0,25,11900,11900,0,72,0.1083995459704881,0,0,0,0,0.5897673920896052
396,0,31,15869,15869,0,96,0.1666666666666667,0,0,0,1,0.4943905589286107
397,16,52,17849,8446,0,48,0.06851851851851852,0,0,0,0,0.8377753269210024
398,0,26,6880,7667,0,48,0.1239819004524887,0,0,0,0,0.6197485920462018
399,2,18,6800,8294,0,96,0.1017119838872105,0,0,0,0,0.6311521839196494
400,6,50,18158,20459,0,60,0.1618852459016394,0,1,1,0,0.7915678116839566
401,1,29,30968,29107,0,72,0.2051612903225807,0,0,0,1,0.3641067043770566
402,5,64,12900,14510,0,60,0.05722222222222222,0,1,1,0,0.8292183007447526
403,0,51,24411,23927,0,48,0.06521739130434782,0,0,1,0,0.7286981297476118
404,12,73,13002,8002,0,24,0.06896551724137931,0,1,1,0,0.8542360543778643
405,0,25,6590,7399,0,48,0.1391666666666667,0,1,0,0,0.5164227364621248
406,6,71,25990,15990,0,60,0.1304545454545455,0,1,1,0,0.8282741031817777
407,5,69,7119,8310,0,60,0.102027027027027,0,0,0,0,0.6827367804351783
408,9,43,10520,5340,0,24,0.1224489795918367,0,0,1,0,0.8307599853298079
409,11,50,10105,10105,0,24,0.2472222222222222,1,1,1,0,0.6558781726562325
410,6,29,19890,19890,0,60,0.1478571428571429,0,0,0,0,0.6654956992064809
411,41,70,6200,6200,0,72,0.03703703703703703,0,0,1,0,0.7276077829083677
412,4,41,16794,14273,0,36,0.03846153846153846,0,0,0,0,0.7755443457667232
413,3,21,8990,8478,0,96,0.09727272727272727,0,0,0,0,0.6836162773488382
414,30,54,23521,13957,0,48,0.11,0,0,0,0,0.7930018117567736
415,17,48,8000,3273,0,60,0.0504,0,0,0,0,0.7383545449854101
416,26,51,31000,16000,1,48,0.1071428571428571,0,1,0,0,0.7991900196929929
417,9,55,6118,6705,0,48,0.06451612903225806,0,0,0,0,0.7928721514266478
418,0,60,6415,2000,0,12,0.34,0,1,0,0,0.6838208532198256
419,2,48,8845,10483,0,72,0.08875,0,1,1,0,0.7486542919108948
420,5,41,7990,8908,0,48,0.05755608028335301,0,1,1,0,0.8243667056337927
421,2,42,9800,9800,0,48,0.1473333333333333,0,0,0,0,0.6487082508791608
422,20,46,11000,11000,0,72,0.07166666666666667,0,1,0,0,0.7998349806833364
423,14,49,11500,13904,0,96,0.06502500961908426,0,0,0,0,0.7574893601614134
424,1,25,12150,13322,0,72,0.1041979010494753,0,0,0,0,0.5656599102286114
425,30,55,8900,9573,0,36,0.03064876957494407,1,1,1,0,0.7338257428566973
426,5,24,9490,9768,0,60,0.1142857142857143,0,0,0,0,0.6491335303509264
427,34,51,5000,5000,0,36,0.08647058823529412,0,1,1,0,0.8747244008738566
428,7,29,6990,6636,0,84,0.03846153846153846,0,1,1,0,0.7827850544424366
429,0,38,11199,11510,0,12,0.1113636363636364,0,0,0,0,0.6893827325276206
430,11,73,14990,14500,0,60,0.1368421052631579,0,1,1,0,0.8299528746240739
431,8,52,16400,11400,0,48,0.2318181818181818,0,1,1,0,0.8149333257725586
432,3,68,7990,2190,1,24,0.06818181818181818,0,1,1,0,0.8547796967509735
433,3,23,4490,4275,0,36,0.1,0,0,0,0,0.7400525236729911
434,23,45,11850,9704,0,48,0.06398378691372322,0,1,1,0,0.871499144110864
435,31,47,11400,5400,0,48,0.03615384615384615,0,1,1,0,0.8615006977513826
436,5,46,17900,13862,0,48,0.148,0,1,1,0,0.8437696118944994
437,4,27,8990,9621,0,48,0.09375,0,0,0,0,0.7178482137566609
438,4,38,20590,21810,0,48,0.09323703217334209,0,0,0,0,0.6937846092422677
439,32,49,12990,14513,0,96,0.088,0,1,0,0,0.7698983869559253
440,43,59,7899,7899,0,36,0.09708333333333333,0,1,1,0,0.866900194782893
441,1,51,9130,8830,0,72,0.092,0,0,0,0,0.6416240147902819
442,5,54,14700,14700,0,48,0.1655,0,1,0,0,0.7843016332273081
443,17,83,12490,12490,0,36,0.1496,0,0,0,0,0.6849906291773367
444,1,52,12890,14231,0,84,0.1446153846153846,0,1,0,0,0.6548755302152256
445,28,52,16790,1548,1,12,0.04517241379310345,0,1,1,0,0.827308861338149
446,4,51,25290,24155,0,60,0.1733333333333333,0,1,0,0,0.6659912635857528
447,4,47,6268,7037,0,48,0.07589498806682578,0,0,0,0,0.7731279019632666
448,10,72,5800,6038,0,48,0.08,0,0,1,0,0.7963390811675561
449,1,53,10990,11556,0,48,0.1167567567567568,0,1,1,0,0.8090431853840143
450,13,57,6077,6077,0,48,0.0548,0,1,1,0,0.8600384130361303
451,1,27,11984,8164,1,48,0.1201859229747676,0,1,0,0,0.627509183053188
452,38,60,5534,5534,0,48,0.04233333333333333,0,1,0,0,0.80573918654622
453,2,30,32000,27000,0,60,0.10875,0,0,0,0,0.5475869599271793
454,5,43,6500,7063,0,60,0.07027027027027027,0,0,1,0,0.7405481773123006
455,0,37,8870,7370,0,60,0.05259259259259259,0,1,1,0,0.7806737791685503
456,17,64,10500,5639,0,48,0.08074534161490683,0,1,1,0,0.8638041110417212
457,0,63,19615,22096,0,72,0.1417647058823529,0,1,1,0,0.7360865355060549
458,11,31,7250,6203,0,36,0.1175,0,1,1,0,0.8487574462545553
459,12,42,11639,12798,0,72,0.07614213197969544,0,0,0,0,0.7707243048804834
460,21,52,23000,22200,0,60,0.1095,0,0,0,0,0.7396256027143968
461,18,55,9331,10336,0,84,0.03535606820461384,0,1,0,0,0.8026555963400418
462,1,19,12000,12983,0,60,0.1064516129032258,0,0,0,0,0.548776764173643
463,23,57,3590,2238,0,24,0.08,0,1,1,0,0.870910451321342
464,2,38,10490,10770,0,48,0.1507042253521127,0,0,0,0,0.6471193498308521
465,1,41,20950,21800,0,60,0.1136363636363636,0,1,0,0,0.6399460735992158
466,1,50,8490,8490,0,48,0.04260869565217391,0,0,0,0,0.6869405801514513
467,5,45,22580,19580,0,48,0.08210526315789474,0,1,1,0,0.8295722525080012
468,15,49,26290,14590,0,24,0.0830188679245283,0,1,1,0,0.8484153524769145
469,18,77,7299,7299,0,24,0.1268,0,1,1,0,0.855000499466514
470,0,18,13290,8790,0,60,0.08536585365853659,0,0,1,0,0.6535379651507379
471,0,66,10400,11266,0,84,0.09447852760736196,0,0,0,0,0.6285641187396541
472,5,48,18985,13985,0,60,0.03441176470588235,0,1,1,0,0.8447524319667911
473,17,47,8300,8300,0,72,0.065,0,1,1,0,0.8104564377019622
474,1,49,9395,10298,0,72,0.1144859813084112,0,1,0,0,0.6640750325460113
475,2,19,13990,15563,0,96,0.104,0,0,0,0,0.5888657211021411
476,12,76,11770,9770,0,72,0.095,0,1,1,0,0.7942843264287544
477,9,42,10700,10700,0,72,0.1181318681318681,0,0,0,0,0.7213922687084929
478,1,22,10400,12202,0,72,0.1583333333333333,0,0,0,0,0.5212496406862792
479,32,54,23990,22990,0,96,0.12,0,1,0,0,0.7574632235251295
480,4,36,10990,10990,0,60,0.0518421052631579,0,1,0,0,0.7826646940841342
481,1,38,5800,3900,0,36,0.05848563968668407,0,1,0,0,0.6972431536002655
482,0,34,9700,6108,0,48,0.03584229390681003,0,1,0,0,0.7115073642699824
483,15,75,11850,9045,0,48,0.07578947368421053,0,1,1,0,0.8423650980497484
484,27,61,13990,6000,1,36,0.0885,0,1,0,0,0.8481819376989418
485,17,62,5890,6567,0,72,0.06798096532970768,0,0,1,0,0.7386126061052134
486,11,57,15800,10800,0,72,0.0692,0,1,1,0,0.857668262019974
487,3,43,18850,8478,1,60,0.3222222222222222,0,1,1,0,0.7067714451161792
488,0,32,14700,14700,0,96,0.1101190476190476,0,0,0,0,0.5835376011743553
489,11,43,23940,23940,0,96,0.0941492938802959,0,1,1,0,0.8274680530698396
490,10,55,21189,21189,0,48,0.1056,0,1,1,0,0.853092769072472
491,10,31,21593,11571,1,48,0.1488235294117647,0,0,1,0,0.7088584728962855
492,2,19,12300,13988,0,60,0.1195348837209302,0,0,0,0,0.5718074361796521
493,1,41,9990,9990,0,72,0.1111859838274933,0,1,0,0,0.6782481918534865
494,0,56,14990,14990,0,72,0.07,0,1,1,0,0.7866373727602779
495,3,46,14000,12832,0,48,0.108125,0,1,0,0,0.7916058508073517
496,1,48,13000,10000,0,60,0.08600182982616651,0,1,1,0,0.8151922761156689
497,0,26,16324,16423,0,84,0.2036363636363636,0,0,0,0,0.5263147503304303
498,1,35,11850,11850,0,72,0.1225806451612903,0,0,0,0,0.5936154628783281
499,1,38,3980,1980,0,12,0.1008955223880597,0,1,0,0,0.7007487565382788
500,1,56,7950,6950,0,72,0.0967741935483871,1,0,0,0,0.5195548431063121
501,14,59,6000,7036,0,72,0.0823076923076923,0,1,1,0,0.7777871713647919
502,16,45,31800,27917,0,60,0.1009375,0,0,0,0,0.7426019614252202
503,14,77,10046,10046,0,36,0.2466666666666667,0,0,0,0,0.6704089095379266
504,3,64,12580,4813,1,48,0.05435897435897436,0,0,0,0,0.7950444196542483
505,1,26,9500,7196,0,72,0.0519047619047619,0,0,0,0,0.6357221203154281
506,19,60,7350,7500,0,72,0.03365853658536586,0,0,1,0,0.7507440949024757
507,4,23,20960,27184,0,96,0.1390909090909091,0,0,0,0,0.5174957311319869
508,15,49,12180,13226,0,60,0.1214470284237726,0,1,0,0,0.759614605382075
509,0,21,13590,14830,0,72,0.1308190925162051,0,0,0,1,0.49224980409253094
510,3,26,21434,19925,0,96,0.1613333333333333,0,0,0,0,0.5150579426600402
511,12,76,6711,7149,0,84,0.07829457364341086,1,1,0,0,0.6494101319187461
512,23,49,5900,4900,0,12,0.03689655172413793,0,1,1,0,0.8725259328193246
513,0,27,10990,10990,0,72,0.06207674943566591,0,0,0,0,0.6311387302917191
514,8,34,13973,15005,0,36,0.2009090909090909,0,0,0,0,0.7610189730134276
515,6,42,15927,15927,0,36,0.1076320939334638,0,1,0,0,0.8288664079707222
516,0,33,6335,6822,0,48,0.1198412698412698,0,1,0,0,0.6536248507643321
517,8,55,12500,4200,1,48,0.05277777777777778,0,0,0,0,0.8257876598047933
518,0,63,19300,13300,0,36,0.0884,0,1,1,0,0.7792154118520119
519,11,43,8990,8990,0,60,0.05101010101010101,0,1,1,0,0.8333940032267866
520,1,56,14187,15184,0,60,0.1465648854961832,0,0,1,0,0.6815965229386176
521,1,43,15000,13000,0,60,0.0880952380952381,0,1,1,0,0.8073865614491312
522,1,64,3900,4108,0,24,0.1733333333333333,0,0,0,0,0.6348967284666065
523,6,46,6990,4490,0,36,0.03889548693586698,0,1,1,0,0.8678253330648992
524,12,37,17700,7700,0,48,0.06296296296296296,0,1,1,0,0.8720706895180989
525,1,28,13990,16676,0,84,0.1252941176470588,0,0,0,0,0.5548024324159204
526,5,37,5550,6312,0,60,0.14702154626109,0,1,1,0,0.7865834151957484
527,0,46,8990,8938,0,48,0.075,0,1,0,0,0.6774053621990757
528,1,62,10300,10300,0,72,0.09705882352941177,0,1,1,0,0.8035716684199868
529,33,62,17200,9200,1,84,0.040625,0,1,1,0,0.7904480873511301
530,2,50,20000,12655,1,48,0.06957846622651091,0,1,0,0,0.7507691085629385
531,2,19,5000,5455,0,60,0.08203125,0,0,1,0,0.558691039506026
532,13,58,4990,5384,0,36,0.06115384615384616,0,1,1,0,0.8672606912307788
533,8,30,22650,12650,1,60,0.06680851063829787,0,0,0,0,0.7401813433227986
534,4,68,6600,8186,0,72,0.09169054441260745,0,1,0,0,0.7411927588844303
535,20,40,26000,11000,1,36,0.162,0,1,0,0,0.7668050708013523
536,10,32,12380,10783,0,60,0.1074380165289256,0,0,0,0,0.7522873875507026
537,0,59,11985,11985,0,60,0.07961165048543689,0,0,0,0,0.6665265577827592
538,5,27,17877,19822,0,72,0.1518494484101233,0,0,0,0,0.5812230233020099
539,2,54,9970,11810,0,72,0.1015572105619499,0,0,0,0,0.6476097956741467
540,4,24,18078,18217,0,72,0.1177777777777778,0,0,0,0,0.6947878867608199
541,13,78,7676,7013,0,36,0.1411764705882353,0,0,1,0,0.7849059858546203
542,21,45,8570,9011,0,60,0.05272727272727273,0,1,0,0,0.753430748029793
543,2,20,5990,5990,0,48,0.09120951751487112,0,0,0,0,0.6711881400906701
544,0,41,8490,9371,0,60,0.07470588235294118,0,0,0,0,0.5956662720275097
545,5,39,28900,23900,0,60,0.07936507936507936,0,1,1,0,0.8021912258769983
546,45,62,12490,12490,0,60,0.08378378378378379,0,0,0,0,0.7013160319418525
547,4,67,23900,12900,0,60,0.0928,0,1,1,0,0.833241216891129
548,18,40,6300,6236,0,48,0.06453154875717017,0,1,0,0,0.82644288115668
549,1,29,5850,6090,0,48,0.0625,0,0,0,0,0.7039889732166671
550,29,55,6800,6800,0,60,0.04740740740740741,0,1,1,0,0.8177778159990925
551,0,19,8999,9323,0,72,0.1123076923076923,0,0,0,1,0.4933313823707216
552,4,47,5800,3679,0,36,0.05416666666666667,0,1,1,0,0.8568251223745416
553,4,43,4875,5685,0,60,0.05777777777777778,0,1,0,0,0.7413660312026565
554,22,52,4000,4112,0,36,0.04884615384615384,0,1,1,0,0.8686749150551527
555,2,20,7150,6156,0,36,0.1325301204819277,0,0,0,0,0.6772012515790561
556,27,53,22040,15883,1,48,0.0455,0,1,1,0,0.8273265140526923
557,2,54,10465,10856,0,48,0.13,0,1,1,0,0.8029775974502552
558,1,58,9490,8490,0,48,0.01157575757575758,0,1,0,0,0.7121625712714847
559,3,32,22990,19490,0,60,0.07608695652173914,0,1,1,0,0.7868088251589695
560,2,47,11788,13406,0,60,0.1968,0,0,1,0,0.6334841045242239
561,1,35,19999,20109,0,96,0.1277486910994765,0,0,0,0,0.5218721523927745
562,14,42,10300,10458,0,60,0.04322580645161291,0,1,1,0,0.839656938141776
563,8,57,6497,6815,0,36,0.084,1,1,1,0,0.7629624527943937
564,3,25,9000,7000,0,36,0.1817391304347826,0,0,0,0,0.7303604622365729
565,6,29,13990,16903,0,96,0.1114237478897017,0,0,0,0,0.7222872961646825
566,23,46,14139,6650,1,60,0.02169117647058823,0,1,1,0,0.8098378973719779
567,4,47,6594,7532,0,60,0.06587112171837708,0,0,0,0,0.7074980762241139
568,35,53,13700,14897,0,60,0.08076923076923077,0,1,0,0,0.776010688018765
569,2,55,11700,11858,0,60,0.1217142857142857,0,0,0,0,0.6482957446133955
570,23,47,9880,9677,0,72,0.07606382978723404,0,1,0,0,0.7856997144323578
571,13,51,13901,5500,0,24,0.04938524590163934,0,1,1,0,0.8524877156212837
572,3,35,19500,23413,0,96,0.1577777777777778,0,1,0,0,0.6143908603726431
573,17,74,24990,16990,0,48,0.06836363636363636,0,1,1,0,0.8435799493878269
574,0,47,22000,17364,0,72,0.1842105263157895,0,0,0,0,0.5858301580029772
575,1,20,17990,19547,0,60,0.1994444444444445,0,1,0,1,0.42194388236165414
576,6,28,9450,5794,0,24,0.06972222222222223,0,0,0,0,0.8383696715329405
577,2,25,27839,27954,0,72,0.136,0,0,0,1,0.48371553381727717
578,19,62,14300,16786,0,60,0.111,0,1,0,0,0.7727540252895019
579,0,32,6500,7121,0,72,0.06583629893238434,0,0,0,0,0.5956775031310821
580,9,44,14990,3490,1,12,0.1225,0,1,0,0,0.8281146097389618
581,38,62,23985,12985,0,96,0.05864884929472903,0,1,1,0,0.8448868317601181
582,2,42,7900,8584,0,60,0.09875,0,0,0,0,0.6575041887823179
583,6,44,8500,9496,0,60,0.07209302325581396,1,1,0,0,0.5758735271241839
584,10,31,23367,25497,0,72,0.09968354430379747,1,1,1,0,0.664939743225523
585,1,23,12990,12623,0,72,0.15859375,0,0,0,0,0.5660961821870834
586,1,28,10990,10990,0,72,0.09941176470588235,0,0,0,0,0.608489798999839
587,1,29,6980,6980,0,24,0.1683333333333333,0,0,0,0,0.6775211443279319
588,4,69,16990,11490,0,60,0.06028571428571428,0,1,1,0,0.8477842663539072
589,0,59,20500,21582,0,84,0.1445,0,0,0,0,0.5600053146121109
590,0,21,7750,5319,0,24,0.1553333333333333,0,0,0,0,0.6277837949271521
591,1,37,14554,15748,0,60,0.06721128852580766,0,1,0,0,0.7060156877261291
592,6,25,8500,8500,0,84,0.082,0,0,0,0,0.7171019287992177
593,23,43,12990,13605,0,48,0.058,0,1,1,0,0.8480401914847977
594,5,70,19489,19489,0,72,0.108,0,1,1,0,0.7997763911488207
595,5,28,11950,7950,0,36,0.1011904761904762,0,0,0,0,0.7976684731067553
596,2,21,13660,14966,0,72,0.14625,0,0,0,0,0.5174967434320296
597,0,34,9900,8601,0,60,0.135,0,0,0,0,0.5986382322494777
598,19,50,5690,6372,0,84,0.05,0,1,1,0,0.8166052326002686
599,14,52,14200,13945,0,36,0.0748,0,0,1,0,0.7923061643595118
600,4,33,6650,6790,0,60,0.08535031847133757,0,1,1,0,0.7912292729163074
601,16,79,10489,8104,0,60,0.1064285714285714,0,1,0,0,0.7753271616880674
602,7,46,3900,3900,0,48,0.09473684210526316,0,0,1,0,0.8172130434587253
603,10,45,22800,9800,1,48,0.1194594594594595,0,0,1,0,0.81047744590827
604,28,59,6475,6475,0,36,0.06258064516129032,0,1,1,0,0.8719443332892755
605,8,44,4584,4584,0,48,0.02708333333333333,1,1,1,0,0.7094129137597152
606,5,40,17790,19440,0,60,0.1941558441558442,0,1,0,0,0.6593100111400994
607,8,33,23220,18495,0,60,0.1066666666666667,0,0,0,0,0.7699121279181487
608,0,46,3990,4303,0,48,0.07631785995279308,0,0,0,0,0.6894471607347206
609,5,53,27850,29847,0,48,0.1228239845261122,0,1,0,0,0.6889270184782759
610,7,65,13200,9668,0,36,0.1703030303030303,0,1,0,0,0.8248176227173368
611,14,72,9540,7654,0,72,0.06,0,0,0,0,0.7333942196869867
612,0,48,11100,11742,0,96,0.06355555555555556,0,1,0,0,0.6921544994587732
613,2,65,11282,12149,0,48,0.2069230769230769,0,1,1,0,0.7809772629897958
614,2,24,8500,7500,0,48,0.13,0,0,0,0,0.6648978614542949
615,30,59,9900,8489,0,96,0.08728813559322034,0,1,0,0,0.7891249559884167
616,39,55,6700,6013,0,60,0.02973684210526316,0,1,1,0,0.8145133763295079
617,0,18,13150,15022,0,60,0.23,0,0,0,1,0.48275244497141434
618,1,30,11806,12534,0,72,0.1309441764300482,0,1,1,0,0.7387116502109277
619,17,54,30810,26511,0,60,0.08888888888888889,0,1,1,0,0.838885564769601
620,4,52,4781,4781,0,48,0.05333333333333334,1,1,1,0,0.7474495845011011
621,19,46,10450,10237,0,60,0.07583333333333334,0,0,0,0,0.7476677580122764
622,6,49,7200,3600,1,24,0.1875,0,1,0,0,0.7771919014455214
623,3,23,3047,3047,0,24,0.1015384615384615,0,0,0,0,0.7452303605302215
624,3,31,19585,19243,0,60,0.06097560975609756,0,1,0,0,0.7167833634584955
625,2,22,8900,8900,0,60,0.08482758620689655,0,0,0,0,0.6361266507019416
626,5,21,18800,20539,0,72,0.115,0,0,0,0,0.6023871865554308
627,32,53,9950,8650,0,72,0.089375,0,0,0,0,0.7286967623916629
628,4,40,20990,22815,0,72,0.1747052518756699,0,0,0,0,0.5295996826536765
629,4,61,11995,13313,0,84,0.0935,0,1,0,0,0.7527470967171443
630,0,21,13700,15125,0,84,0.1481481481481481,0,0,0,1,0.4670051632629899
631,6,71,22990,25665,0,72,0.1020689655172414,0,1,1,0,0.8184035725149393
632,3,25,8600,7100,0,60,0.07444444444444444,0,0,0,0,0.6819700737061392
633,5,24,10850,11957,0,60,0.1556521739130435,0,0,0,0,0.6605569668834796
634,0,46,10880,10880,0,60,0.09125,0,0,0,0,0.6489840890238604
635,6,70,12800,12800,0,72,0.06904761904761905,0,1,0,0,0.7893767656823852
636,0,19,19248,19248,0,72,0.1102857142857143,0,0,0,0,0.5796398150589022
637,0,44,11950,11950,0,60,0.09,0,1,0,0,0.6806490063280622
638,5,59,18500,10000,0,60,0.05714285714285714,0,1,1,0,0.8461595549458133
639,1,27,32900,25900,0,72,0.1458797327394209,0,1,1,0,0.7012931687709233
640,5,37,5789,5968,0,36,0.0704,0,1,1,0,0.8613144702614356
641,15,58,6500,5500,0,36,0.107843137254902,1,1,1,0,0.7714438387901068
642,11,67,19190,19190,0,96,0.1676056338028169,0,1,0,0,0.7241476852149411
643,0,59,16125,17111,0,96,0.0832,0,1,0,0,0.7007361854580791
644,21,76,13150,8350,0,48,0.1578947368421053,0,0,0,0,0.7131437581951326
645,1,27,8490,8646,0,60,0.1118518518518519,0,0,0,0,0.5678863242864582
646,5,60,16590,16590,0,60,0.125,0,1,0,0,0.747204690269434
647,14,55,20400,17048,1,60,0.1422727272727273,0,1,0,0,0.7719230763856755
648,0,20,10990,12461,0,60,0.165,0,0,0,0,0.5251408472434869
649,2,44,19900,21797,0,72,0.1036,0,0,1,0,0.6985218314021053
650,4,40,12990,10901,0,72,0.09055555555555556,0,0,0,0,0.7466629023825302
651,2,27,8990,4761,1,24,0.132,0,1,0,0,0.7208539531468565
